id,tutorial_detail_id,slide,slide_user_id,slide_status,code,code_user_id,code_status,assignment,assignment_user_id,assignment_status,prerequisite_id,prerequisite_user_id,prerequisite_status,keyword,keyword_user_id,keyword_status,created,updated,additional_material,additional_material_status,additional_material_user_id
942,984,Courses-in-Moodle-Slides.zip,7943,4,Courses-in-Moodle-Codefiles.zip,7,4,Courses-in-Moodle-Assignment.txt,7943,4,983,7943,4,"courses in moodle, mandatory fields in moodle course creation, important fields in moodle courses, understanding course formats in moodle, editing a course in moodle, deleting a course in moodle, hiding a course in moodle, changing course category in moodle, moodle, video tutorial",7,4,2017-10-18 06:38:22,2020-04-21 12:59:16,,6,7943
943,985,Updating-Data-Slides.zip,36848,4,"",36848,6,Updating-Data-Assignment.txt,36848,4,982,36848,4,"update statement, delete statement, syntax for update, syntax for delete, dml, data manipulation language, video tutorial",7,4,2017-10-24 05:26:10,2017-11-02 03:50:06,,6,36848
944,962,Overview-of-Moodle-Slides.zip,36848,4,"",36848,6,"",36848,6,,36848,6,"moodle video tutorials, overview of moodle, moodle lms, moodle site administrator roles, software and hardware requirements for running moodle",36848,4,2017-11-02 13:21:09,2019-01-09 13:47:37,,6,36848
945,989,Variables-and-Operators-in-awk-Slides.zip,1479,4,Variables-and-Operators-in-awk-Codefiles.zip,1479,4,Variables-and-Operators-in-awk-Assignment.txt,7,4,474,1479,4,"linux, awk commands, variables in awk, operators in awk, string concatenation in awk, string matching operator in awk, awk file handling, regular expressions in awk, begin and end statement in awk, spoken tutorial, video tutorial. ",1479,4,2017-11-13 10:29:45,2019-07-26 09:42:17,,6,1479
946,986,Getting-started-with-for-Slides.zip,5373,4,"",5373,6,Getting-started-with-for-Assignment.pdf,7,4,976,5373,4,"for loop, range() function, blocks, indentation, iteration, python window, %run, video tutorial, spoken tutorial",7,4,2017-11-15 04:30:32,2020-04-21 13:29:53,,6,5373
947,990,Overview-of-RDBMS---PostgreSQL-Slides.zip,36848,4,"",36848,6,"",36848,6,,36848,6,"postgresql, pgadmin, rdbms,  features of postgresql, overview, video tutorial",36848,4,2017-11-23 06:11:06,2017-12-04 16:24:25,,6,36848
948,987,Getting-started-with-strings-Slides.zip,5373,4,"",5373,6,Getting-started-with-strings-Assignment.pdf,7,4,986,5373,4,"strings, access, concatenate, manipulate, immutable, split(), join(), video tutorial, spoken tutorial",5373,4,2017-12-04 08:57:33,2019-05-21 13:34:49,,6,5373
949,991,Determination-of-Equilibrium-constant-Slides.zip,4917,4,"",4917,6,Determination-of-Equilibrium-constant-Assignment.txt,4917,4,870,4917,4,"chemical equilibrium, equilibrium constant, reversible reaction, le châtelier’s principle, chemcollective vlabs, video tutorial",7,4,2017-12-13 09:42:24,2020-04-21 11:27:22,,6,4917
950,988,Getting-started-with-files-Slides.zip,5373,4,Getting-started-with-files-Codefiles.zip,5373,4,Getting-started-with-files-Assignment.pdf,7,4,976,5373,4,"ipython, files, open. read, write, append, mode, splitlines(), spoken tutorial, video tutorial",7,4,2017-12-26 05:35:16,2019-05-21 13:35:23,Getting-started-with-files-Additionalmaterial.txt,6,5373
951,952,Introduction-to-PhET-Simulations-Slides.zip,1385807,4,Introduction-to-PhET-Simulations-Codefiles.zip,1385807,4,Introduction-to-PhET-Simulations-Assignment.txt,1385807,4,,1385807,6,"register, sign in, browse activities, off-line access, share your activities, subject and grade level, phet simulations, video tutorial",1385807,4,2017-12-28 09:09:45,2018-01-08 11:43:16,Introduction-to-PhET-Simulations-Additionalmaterial.pdf,4,1385807
952,992,Seven-Segment-Display-Slides.zip,36848,4,Seven-Segment-Display-Codefiles.zip,7,4,Seven-Segment-Display-Assignment.txt,7,4,872,36848,4,"arduino uno board, arduino ide, compile and upload, seven segment display, video tutorial",7,4,2018-01-04 05:07:40,2020-04-21 11:13:01,,6,36848
953,920,Device-Model-creation-and-Simulation-Slides.zip,4793,4,"",4793,6,Device-Model-creation-and-Simulation-Assignment.txt,4793,4,1360,4793,4,"esim, simulation, device model, circuit creation, circuit simulation, adding device, model editor, spoken tutorial, video tutorial",4793,4,2018-01-23 08:03:11,2020-08-14 11:08:23,,5,4793
954,1009,Gene-Expression-The-Basics-Slides.zip,1385807,4,"",1385807,6,Gene-Expression-The-Basics-Assignment.txt,1385807,4,952,1385807,4,"gene expression, regulatory region, transcribed region, rna polymerase, positive transcription factors, negative transcription factors, ribosome, transcription, translation, video tutorial.",1385807,4,2018-01-25 06:39:17,2018-05-17 07:47:18,Gene-Expression-The-Basics-Additionalmaterial.txt,4,1385807
955,1011,Built-in-Variables-in-awk-Slides.zip,7,4,Built-in-Variables-in-awk-Codefiles.zip,7,4,Built-in-Variables-in-awk-Assignment.txt,7,4,989,898,4,"built-in variables in awk, record separator, field separator, number of records, number of fields, rs, ors, nr, nf , fs, ofs, filename, awk script,  spoken tutorial, video tutorial. ",7,4,2018-01-29 12:05:24,2019-07-26 09:58:07,,6,898
956,1012,Loops-in-awk-Slides.zip,898,4,Loops-in-awk-Codefiles.zip,7,4,Loops-in-awk-Assignment.txt,7,4,1013,898,4,"linux, conditional loops in awk, for, while, do-while, next, nextfile, spoken tutorial, video tutorial",7,4,2018-01-30 06:51:01,2019-07-26 09:41:02,,6,898
957,942,Shell-and-Tube-Heat-Exchanger-Slides.zip,3900,4,"",3900,6,Shell-and-Tube-Heat-Exchanger-Assignment.txt,3900,4,941,3900,4,"shell & tube heat exchanger, outlet stream temperatures, overall heat transfer coefficient, heat exchange area, heat load, thermal efficiency, lmtd, cold fluid outlet temperature, hot fluid outlet temperature, fouling factor, baffle spacing, baffle cut, roughness, tube layout, video tutorial",3900,4,2018-01-30 07:03:21,2018-03-09 04:19:33,,6,3900
958,1013,Conditional-statements-in-awk-Slides.zip,898,4,Conditional-statements-in-awk-Codefiles.zip,7,4,Conditional-statements-in-awk-Assignment.txt,7,4,1011,898,4,"conditional statements in awk, syntax of conditional statements
if statement, else block, else if block, spoken tutorial, video tutorial",7,4,2018-01-30 09:47:52,2019-07-26 09:40:43,,6,898
960,928,Installation-of-Audacity-in-Windows-OS-Slides.zip,5045,4,"",5045,6,"",5045,6,,5045,6,"video tutorial, installation of audacity, lame, export, ffmpeg libraries, import, ogg, mp3",5045,4,2018-02-02 21:59:12,2018-03-09 04:19:42,,6,5045
961,995,Introduction-to-Trigonometry-Using-GeoGebra-Slides.zip,1560394,4,"",1560394,6,Introduction-to-Trigonometry-Using-GeoGebra-Assignment.txt,1560394,4,258,1560394,4,"geogebra, geometry, trigonometry, graphs, video tutorial",1560394,4,2018-02-09 05:46:32,2018-03-13 07:57:45,,6,1560394
962,1015,Vectors-and-Matrices-Slides.zip,4917,4,"",4917,6,Vectors-and-Matrices-Assignment.txt,4917,4,20,4917,4,"geogebra, vectors, matrices, addition, subtraction, multiplication, scalar, division, transpose, determinant, inverse, video tutorial.",4917,4,2018-02-09 08:59:42,2018-05-10 09:34:56,,6,4917
963,1017,Basics-of-Single-Dimensional-Array-Slides.zip,898,4,Basics-of-Single-Dimensional-Array-in-awk-Codefiles.zip,7,4,Basics-of-Single-Dimensional-Array-in-awk-Assignment.txt,7,4,1012,898,4,"array in awk, assigning array element, referring array element, checking for presence of an element, Linux AWK, video tutorial, spoken tutorial",7,4,2018-02-15 10:03:19,2020-04-21 12:54:50,,6,898
964,1018,More-on-Single-Dimensional-Array-Slides.zip,898,4,More-on-Single-Dimensional-Array-in-awk-Codefiles.zip,7,4,More-on-Single-Dimensional-Array-in-awk-Assignment.txt,7,4,1017,898,4,"linux, awk commands, awk array with file, scan array element, argv array, environ array, spoken tutorial, video tutorial",7,4,2018-02-15 10:04:35,2020-04-21 12:55:15,,6,898
965,1019,MultiDimensional-Array-in-awk-Slides.zip,898,4,MultiDimensional-Array-in-awk-Codefiles.zip,898,4,MultiDimensional-Array-in-awk-Assignment.txt,7,4,1018,898,4,"multi-dimensional array in awk, subsep, multi-dimensional scanning, creating transpose of a matrix, split function, combination of for and split, video tutorial, spoken tutorial, Linux",7,4,2018-02-23 03:33:21,2020-04-21 12:55:44,,6,898
966,1026,Cross-cradle-hold-Slides.zip,1498132,4,"",1498132,6,"",1498132,6,,1498132,6,"breastfeeding holds, positions, cross over hold, cross cradle hold, baby, mother, breastfeeding, breastmilk, spoken tutorial, video tutorial",1498132,4,2018-02-26 06:14:16,2018-03-22 12:18:44,,6,1498132
967,1028,Breastfeeding-latching-Slides.zip,1498132,4,"",1498132,6,"",1498132,6,,1498132,6,"breastfeeding, breast milk, attachment, latching, frequency, cross cradle hold, crying baby, nipple, hunger cues, mother",1498132,4,2018-02-26 10:01:01,2018-02-28 07:47:41,,6,1498132
968,1027,Breast-crawl-Slides.zip,1384689,4,"",47177,6,"",47177,6,,47177,6,"newborn baby, mother, breast, breast crawl, colostrum, placenta, spoken tutorial, skin to skin contact, newborn care, video tutorial
",1384689,4,2018-02-26 10:45:19,2018-06-05 14:41:58,,6,47177
969,1036,Powder-recipes-for-6-to-24-months-old-children-Slides.zip,1384689,4,"",1384689,6,"",1384689,6,,1384689,6,"nutritious powders, recipes, growth, amylase powder, powder of beans, powder of nuts, curry leaves, drumstick leaves, 6 months old baby, 24 months old baby, nutrients, spoken tutorial, video tutorial
",1384689,4,2018-02-28 16:09:06,2019-12-03 06:19:14,,6,1384689
970,1029,Football-hold-for-breastfeeding-Slides.zip,1498132,4,"",1498132,6,"",1498132,6,,1498132,6,"breastfeeding holds, positions, football hold, baby, mother, breastfeeding, spoken tutorial, video tutorial",1498132,4,2018-03-01 05:20:50,2018-03-22 08:10:18,,6,1498132
971,1010,Gene-Machine-The-Lac-Operon-Slides.zip,1385807,4,"",1385807,6,Gene-Machine-The-Lac-Operon-Assignment.txt,1385807,4,1009,1385807,4,"gene machine, lac operon, lac promoter, lac operator, rna polymerase, lacz, lacy, laci, enzyme, messenger rna, transcription, translation, phet simulation, video tutorial",1385807,4,2018-03-06 09:07:46,2018-03-14 11:38:06,,6,1385807
972,996,Roots-of-Polynomials-Slides.zip,1560394,4,"",1560394,6,Roots-of-Polynomials-Assignment.txt,1560394,4,1015,1560394,4,"geogebra, polynomials, graphs, roots, complex numbers, video tutorial",1560394,4,2018-03-09 04:53:01,2018-06-29 06:08:09,Roots-of-Polynomials-Additionalmaterial.pdf,4,1560394
973,1016,Determination-of-Density-of-Solids-Slides.zip,14794,4,"",14794,6,Determination-of-Density-of-Solids-Assignment.txt,14794,4,,14794,6,"digital vernier caliper, digital weighing balance, linear dimensions, density of solids, iron cuboid, regular geometric objects, video tutorial.",14794,4,2018-03-09 10:13:26,2018-03-13 11:19:04,Determination-of-Density-of-Solids-Additionalmaterial.pdf,4,14794
974,997,Complex-Roots-of-Quadratic-Equations-Slides.zip,1560394,4,"",1560394,6,Complex-Roots-of-Quadratic-Equations-Assignment.txt,1560394,4,996,1560394,4,"geogebra, polynomial, discriminant, real roots, complex roots, quadratic equation, video tutorial",1560394,4,2018-03-16 05:06:34,2018-07-05 07:24:52,Complex-Roots-of-Quadratic-Equations-Additionalmaterial.pdf,4,1560394
975,1047,Built-in-Functions-in-awk-Slides.zip,898,4,Built-in-Functions-in-awk-Codefiles.zip,898,4,Built-in-Functions-in-awk-Assignment.txt,7,4,1019,898,4,"awk built-in function, arithmetic function, sqrt(x) function, int(x) function, exp(x) function, log(x) natural logarithm function, sin(x) and cos(x) functions, random functions, rand(), srand(), string functions, length() function, index() function, substr() function, input/output functions, system() function, timestamp functions, system(""date""), video tutorial, spoken tutorial",7,4,2018-03-19 11:39:16,2019-07-26 09:40:10,,6,898
976,1048,User-Defined-Functions-in-awk-Slides.zip,898,4,User-Defined-Functions-in-awk-Codefiles.zip,898,4,User-Defined-Functions-in-awk-Assignment.txt,7,4,1047,898,4,"user defined function definition syntax, function call, return statement, user defined function in awk, reverse function, video tutorial, spoken tutorial, Linux",7,4,2018-03-20 03:18:32,2020-04-21 12:56:11,,6,898
977,998,Conic-Sections-Parabola-Slides.zip,1560394,4,"",1560394,6,Conic-Sections-Parabola-Assignment.txt,1560394,4,997,4917,4,"geogebra, geometry, conic sections, parabola, focus, directrix, vertex, latus rectum, axis of symmetry, video tutorial",1560394,4,2018-03-21 14:47:29,2018-07-25 07:02:38,Conic-Sections-Parabola-Additionalmaterial.pdf,4,1560394
978,1064,Trigonometric-Ratios-and-Graphs-Slides.zip,1560394,4,Trigonometric-Ratios-and-Graphs-Codefiles.zip,1560394,4,Trigonometric-Ratios-and-Graphs-Assignment.txt,1560394,4,995,1560394,4,"geogebra, trigonometry, ratios, graphs, video tutorial",1560394,4,2018-03-23 05:39:34,2018-05-23 06:18:47,Trigonometric-Ratios-and-Graphs-Additionalmaterial.pdf,4,1560394
979,1065,Inverse-Trigonometric-Functions-Slides.zip,1560394,4,"",1560394,6,Inverse-Trigonometric-Functions-Assignment.txt,1560394,4,1064,1560394,4,"geogebra, trigonometry, inverse functions, ratios, graphs, video tutorial",1560394,4,2018-03-23 06:14:20,2018-06-28 12:24:30,Inverse-Trigonometric-Functions-Additionalmaterial.pdf,4,1560394
980,999,Conic-Sections-Ellipse-Slides.zip,1560394,4,"",1560394,6,Conic-Sections-Ellipse-Assignment.txt,1560394,4,998,1560394,4,"geogebra, geometry, conic sections, ellipse, foci, vertices, center, co-vertices, minor axis, major axis, latus recti, eccentricity, video tutorial",4917,4,2018-03-23 13:49:40,2018-08-30 07:57:29,Conic-Sections-Ellipse-Additionalmaterial.pdf,4,1560394
981,1000,Conic-Sections-Hyperbola-Slides.zip,1560394,4,"",1560394,6,Conic-Sections-Hyperbola-Assignment.txt,1560394,4,999,1560394,4,"geogebra, geometry, conic sections, hyperbola, foci, vertices, center, conjugate axis, transverse axis, latus recti, eccentricity, video tutorial",1560394,4,2018-03-23 13:53:40,2018-08-31 11:00:14,Conic-Sections-Hyperbola-Additionalmaterial.pdf,4,1560394
982,1060,Assembly-programming-through-Arduino-Slides.zip,36848,4,Assembly-programming-through-Arduino-Codefiles.zip,7,4,Assembly-programming-through-Arduino-Assignment.txt,7,4,992,36848,4,"arduino, arduino uno board, assembly program, compile and upload, seven segment display, decoder 7447 ic,  avra and avrdude installation, video tutorial, spoken tutorial",7,4,2018-04-02 11:07:06,2020-04-21 11:09:48,Assembly-programming-through-Arduino-Additionalmaterial.pdf,4,7
983,1066,Electronic-components-and-connections-Slides.zip,36848,4,"",36848,6,"",36848,6,,7,6,"arduino, arduino uno board, breadboard, led, tri color led, push button, seven segment display, video tutorial, spoken tutorial",7,4,2018-04-05 06:52:09,2020-04-21 11:11:23,,6,36848
984,1061,Digital-Logic-Design-with-Arduino-Slides.zip,36848,4,Digital-Logic-Design-with-Arduino-Codefiles.zip,7,4,Digital-Logic-Design-with-Arduino-Assignment.txt,7,4,1060,36848,4,"arduino, arduino uno board, assembly program, compile and upload, seven segment display, decoder, and, or and xor operations in assembly, combinational logic, video tutorial, spoken tutorial",7,4,2018-04-06 10:16:46,2020-04-21 11:10:27,,6,36848
985,1062,AVR-GCC-programming-through-Arduino-Slides.zip,36848,4,AVR-GCC-programming-through-Arduino-Codefiles.zip,7,4,AVR-GCC-programming-through-Arduino-Assignment.txt,7,4,1061,36848,4,"arduino, arduino uno board, avr-gcc program, avr-gcc  assembler, avr-libc library, compile and upload, seven segment display, video tutorial, spoken tutorial",7,4,2018-04-06 11:55:03,2020-04-21 11:10:03,,6,36848
986,1063,Interfacing-LCD-through-AVR-GCC-programming-Slides.zip,36848,4,Interfacing-LCD-through-AVR-GCC-programming-Codefiles.zip,7,4,Interfacing-LCD-through-AVR-GCC-programming-Assignment.txt,7,4,1062,36848,4,"arduino, arduino uno board, avr-gcc program, avr-gcc  assembler, avr-libc library, compile and upload, lcd, make fname, video tutorial, spoken tutorial",7,4,2018-04-09 06:26:36,2020-04-21 11:11:59,Interfacing-LCD-through-AVR-GCC-programming-Additionalmaterial.pdf,4,36848
987,1073,Mixing-Assembly-and-C-programming-Slides.zip,36848,4,Mixing-Assembly-and-C-programming-Codefiles.zip,7,4,Mixing-Assembly-and-C-programming-Assignment.txt,7,4,1063,36848,4,"arduino, arduino uno board, assembly program, avr-gcc,  compile and upload, seven segment display, video tutorial, spoken tutorial",7,4,2018-04-12 05:54:41,2020-04-21 11:12:26,,6,36848
988,1067,Overview-of-Arduino-Slides.zip,7,4,"",36848,6,"",36848,6,,36848,6,"electronics, electronic components, arduino, arduino UNO board, overview, video tutorial, spoken tutorial",7,4,2018-04-13 06:56:03,2020-01-14 12:19:44,,6,36848
989,1069,My-first-HTML-program-Slides.zip,1479,4,My-first-HTML-program-Codefiles.zip,1479,4,My-first-HTML-program-Assignment.txt,1479,4,,1479,6,"html, structure of html document, head tag, title tag, h1 tag, heading tag, save html file, run html file, web designing, website, spoken tutorial, video tutorial.",7,4,2018-04-17 05:26:09,2018-05-04 04:02:56,,6,1479
990,1070,Elements-Tags-Attributes-in-HTML-Slides.zip,1479,4,Elements-Tags-Attributes-in-HTML-Codefiles.zip,1479,4,Elements-Tags-Attributes-in-HTML-Assignment.txt,1479,4,1069,1479,4,"html, html elements, html tags, tag attributes, declaration of attributes, single and double quoted attributes, break tag, heading tag, paragraph tag, background color, web designing, web site, spoken tutorial, video tutorial",1479,4,2018-04-17 05:37:46,2018-05-04 04:03:03,,6,1479
991,1074,Determination-of-Solubility-Product-Slides.zip,14794,4,"",14794,6,Determination-of-Solubility-Product-Assignment.txt,14794,4,991,14794,4,"solubility of salts, solubility product, molar solubility, sparingly soluble salts, chemical equilibrium,  virtual labs, video tutorial",7,4,2018-04-24 12:01:56,2020-04-21 11:27:40,,6,14794
992,1007,Gravity-and-Solar-system-Slides.zip,1385807,4,Gravity-and-Solar-system-Codefiles.zip,1385807,4,Gravity-and-Solar-system-Assignment.txt,1385807,4,952,1385807,4,"gravity and orbits, my solar system, sun, star, comet, moon, planet, earth, revolution, orbit, gravity, universal law of gravitation, gravitational force, centripetal force, phet simulation, video tutorial.",1385807,4,2018-04-25 09:57:26,2018-05-30 11:34:48,,6,1385807
